user_id,role,department,plan,tenure_months,logins_last_30d,session_length_min,patients_documented,features_adopted,ttfv_days,support_tickets,nps_score,adopted_patient_timeline,adopted_e_prescribing,adopted_care_gap_alerts,adopted_secure_messaging,adopted_lab_viewer,adopted_referral_tracker,adopted_voice_notes,adopted_analytics_dashboard,depth_patient_timeline,depth_e_prescribing,depth_care_gap_alerts,depth_secure_messaging,depth_voice_notes,depth_analytics_dashboard,cohort_month,power_user
CF00610,Registered Nurse,Cardiology,Enterprise,5,19,17.0,82,5,5,1,65,1,1,0,0,1,1,0,1,10.0,6.4,0.0,0.0,0.0,4.9,2023-12-27,1
CF00611,Care Coordinator,Cardiology,Starter,1,14,14.8,0,5,7,0,21,1,1,1,1,1,0,0,0,4.6,4.7,5.9,5.0,0.0,0.0,2024-03-26,1
CF00612,Registered Nurse,Primary Care,Starter,5,9,12.3,48,3,4,1,51,1,1,1,0,0,0,0,0,4.1,5.8,9.1,0.0,0.0,0.0,2023-03-02,0
CF00613,Nurse Practitioner,Oncology,Starter,1,9,6.6,2,4,1,1,43,1,1,1,1,0,0,0,0,8.4,3.1,6.4,6.9,0.0,0.0,2023-04-01,0
CF00614,Physician,Emergency,Enterprise,9,20,15.6,65,2,4,1,36,0,1,0,1,0,0,0,0,0.0,8.2,0.0,8.0,0.0,0.0,2023-11-27,0
CF00615,Care Coordinator,Pediatrics,Professional,5,12,10.1,75,3,8,0,45,1,0,0,1,0,0,0,1,10.0,0.0,0.0,5.9,0.0,7.8,2024-02-25,0
CF00616,Physician,Cardiology,Starter,9,6,4.7,34,3,10,1,90,0,1,1,1,0,0,0,0,0.0,8.3,5.6,5.4,0.0,0.0,2024-03-26,0
CF00617,Physician,Emergency,Starter,5,11,12.1,40,3,7,2,42,1,1,0,1,0,0,0,0,9.2,6.7,0.0,6.5,0.0,0.0,2023-12-27,0
CF00618,Care Coordinator,Primary Care,Professional,4,19,26.4,30,5,9,1,42,1,1,0,1,0,0,1,1,5.5,6.3,0.0,5.2,1.5,1.1,2023-03-02,1
CF00619,Care Coordinator,Oncology,Starter,1,6,23.4,40,4,5,0,71,1,1,1,0,0,0,1,0,7.1,7.4,5.7,0.0,3.6,0.0,2023-04-01,1
CF00620,Physician,Pediatrics,Professional,5,20,15.5,68,4,3,0,55,0,1,0,1,1,1,0,0,0.0,5.8,0.0,5.2,0.0,0.0,2024-03-26,0
CF00621,Physician,Primary Care,Professional,10,18,16.6,41,5,8,0,64,1,0,1,0,0,1,1,1,6.1,0.0,8.6,0.0,5.4,5.6,2023-08-29,1
CF00622,Registered Nurse,Cardiology,Starter,1,7,16.9,32,4,1,0,55,1,1,1,0,1,0,0,0,7.2,9.0,3.4,0.0,0.0,0.0,2024-02-25,1
CF00623,Physician,Primary Care,Starter,10,11,21.9,42,4,14,1,38,1,0,0,0,1,1,1,0,10.0,0.0,0.0,0.0,7.0,0.0,2023-05-01,1
CF00624,Care Coordinator,Oncology,Starter,16,11,15.7,51,2,1,0,58,0,0,1,1,0,0,0,0,0.0,0.0,1.4,8.6,0.0,0.0,2024-02-25,1
CF00625,Physician,Pediatrics,Starter,7,14,11.0,1,5,10,0,22,1,0,0,1,1,1,0,1,7.8,0.0,0.0,5.9,0.0,0.0,2023-03-02,1
CF00626,Registered Nurse,Oncology,Enterprise,6,21,15.5,56,5,3,0,68,1,0,0,1,1,0,1,1,10.0,0.0,0.0,6.4,9.3,1.5,2023-12-27,1
CF00627,Physician,Emergency,Starter,7,5,20.6,20,5,5,0,28,1,0,1,0,1,1,1,0,8.4,0.0,6.5,0.0,6.2,0.0,2023-12-27,1
CF00628,Nurse Practitioner,Cardiology,Professional,12,8,31.3,55,4,1,0,91,1,0,1,1,0,1,0,0,3.9,0.0,7.3,6.9,0.0,0.0,2024-03-26,0
CF00629,Physician,Pediatrics,Starter,12,16,10.1,56,4,6,0,66,1,0,0,1,1,1,0,0,7.5,0.0,0.0,6.1,0.0,0.0,2023-05-31,1
CF00630,Nurse Practitioner,Cardiology,Professional,11,15,3.6,51,4,17,0,85,1,1,1,0,0,1,0,0,7.6,7.8,4.0,0.0,0.0,0.0,2024-02-25,0
CF00631,Registered Nurse,Oncology,Professional,17,16,20.7,71,4,1,2,66,1,1,0,1,1,0,0,0,8.4,10.0,0.0,8.1,0.0,0.0,2023-11-27,1
CF00632,Physician,Cardiology,Starter,4,13,13.4,14,4,21,1,70,1,1,1,1,0,0,0,0,10.0,7.3,7.3,6.5,0.0,0.0,2024-01-26,0
CF00633,Physician,Oncology,Professional,6,22,16.7,36,4,6,1,36,1,1,0,0,1,0,0,1,10.0,9.3,0.0,0.0,0.0,6.4,2023-08-29,1
CF00634,Care Coordinator,Cardiology,Enterprise,8,11,25.2,34,6,1,1,19,1,1,0,1,1,1,1,0,8.2,10.0,0.0,4.8,4.4,0.0,2024-05-25,1
CF00635,Care Coordinator,Oncology,Professional,22,20,16.2,46,4,1,1,85,0,1,1,0,0,0,1,1,0.0,9.8,4.2,0.0,3.1,5.5,2023-06-30,1
CF00636,Physician,Cardiology,Professional,4,10,7.9,46,6,1,0,55,1,0,1,1,1,0,1,1,9.7,0.0,3.6,6.5,5.0,7.1,2023-06-30,1
CF00637,Care Coordinator,Emergency,Starter,18,15,2.1,30,7,5,2,45,1,1,1,1,1,1,1,0,7.7,4.6,6.5,1.6,3.7,0.0,2023-12-27,1
CF00638,Nurse Practitioner,Cardiology,Starter,1,18,13.5,10,6,9,1,-12,1,0,1,1,1,1,1,0,10.0,0.0,5.4,4.2,5.6,0.0,2024-01-26,1
CF00639,Registered Nurse,Cardiology,Professional,3,7,8.9,43,4,12,1,100,1,1,1,0,1,0,0,0,8.3,8.7,6.9,0.0,0.0,0.0,2023-05-01,0
CF00640,Physician,Primary Care,Enterprise,24,19,19.6,46,5,10,1,61,1,1,1,1,0,0,0,1,10.0,5.8,10.0,5.2,0.0,4.1,2023-08-29,1
CF00641,Care Coordinator,Oncology,Starter,25,10,6.2,47,5,1,0,47,0,1,1,1,1,1,0,0,0.0,10.0,6.7,6.8,0.0,0.0,2023-10-28,1
CF00642,Care Coordinator,Primary Care,Starter,1,10,11.7,29,2,2,1,31,0,1,0,0,0,1,0,0,0.0,4.1,0.0,0.0,0.0,0.0,2023-05-31,0
CF00643,Care Coordinator,Oncology,Starter,10,12,5.0,58,4,16,0,61,0,0,1,1,0,0,1,1,0.0,0.0,10.0,9.0,5.7,6.6,2024-02-25,1
CF00644,Nurse Practitioner,Pediatrics,Professional,13,9,13.7,49,5,8,1,54,1,1,0,1,1,0,0,1,5.5,6.4,0.0,7.2,0.0,7.8,2024-02-25,1
CF00645,Care Coordinator,Emergency,Starter,2,7,11.2,0,2,7,2,-28,1,0,1,0,0,0,0,0,8.2,0.0,5.3,0.0,0.0,0.0,2024-05-25,0
CF00646,Care Coordinator,Oncology,Enterprise,2,21,21.4,51,6,3,1,37,1,0,1,1,1,1,0,1,6.9,0.0,5.4,8.1,0.0,4.4,2023-04-01,1
CF00647,Nurse Practitioner,Cardiology,Professional,13,19,23.9,15,5,1,3,62,1,1,0,1,1,1,0,0,6.6,6.4,0.0,1.1,0.0,0.0,2023-01-01,1
CF00648,Physician,Pediatrics,Enterprise,1,15,16.7,74,7,3,2,67,1,0,1,1,1,1,1,1,6.1,0.0,10.0,7.2,2.9,9.0,2023-03-02,1
CF00649,Registered Nurse,Primary Care,Professional,10,7,10.7,74,5,5,2,16,1,1,0,1,0,0,1,1,7.3,6.7,0.0,2.8,8.0,6.4,2023-09-28,1
CF00650,Care Coordinator,Primary Care,Professional,1,26,27.5,44,4,5,2,58,1,1,1,0,1,0,0,0,3.4,3.4,9.3,0.0,0.0,0.0,2024-02-25,1
CF00651,Physician,Primary Care,Enterprise,8,23,20.0,64,7,8,0,51,1,0,1,1,1,1,1,1,10.0,0.0,3.3,10.0,7.3,1.9,2023-08-29,1
CF00652,Care Coordinator,Cardiology,Starter,5,13,17.5,5,2,1,2,-20,1,1,0,0,0,0,0,0,8.3,8.1,0.0,0.0,0.0,0.0,2024-03-26,0
CF00653,Physician,Primary Care,Professional,1,9,19.5,0,5,6,0,65,1,1,0,1,1,0,1,0,9.0,8.8,0.0,7.5,2.9,0.0,2024-01-26,1
CF00654,Nurse Practitioner,Primary Care,Starter,36,8,22.5,23,5,8,0,20,1,1,1,1,0,1,0,0,10.0,8.2,5.4,6.5,0.0,0.0,2023-11-27,1
CF00655,Registered Nurse,Pediatrics,Professional,7,16,21.9,39,5,2,0,27,1,1,1,0,1,1,0,0,8.2,5.5,5.4,0.0,0.0,0.0,2023-06-30,1
CF00656,Nurse Practitioner,Oncology,Starter,9,7,17.9,4,3,12,0,46,1,1,0,0,1,0,0,0,6.5,7.2,0.0,0.0,0.0,0.0,2023-07-30,0
CF00657,Physician,Emergency,Professional,5,22,20.4,46,4,1,1,2,0,1,1,1,0,1,0,0,0.0,5.7,7.8,7.2,0.0,0.0,2023-07-30,1
CF00658,Physician,Oncology,Starter,15,12,8.7,41,4,2,0,54,1,0,1,1,0,0,0,1,6.3,0.0,2.4,5.7,0.0,1.5,2024-01-26,0
CF00659,Physician,Emergency,Professional,15,16,12.2,58,5,1,0,72,1,1,1,1,0,1,0,0,7.9,3.6,7.7,3.3,0.0,0.0,2023-03-02,0
CF00660,Physician,Emergency,Professional,11,9,15.2,76,6,1,0,37,0,1,1,1,1,1,0,1,0.0,7.2,10.0,3.2,0.0,3.2,2023-04-01,0
CF00661,Physician,Oncology,Enterprise,14,13,18.4,71,4,3,0,84,1,1,1,0,0,0,0,1,6.4,5.8,3.3,0.0,0.0,3.1,2023-05-31,1
CF00662,Physician,Pediatrics,Enterprise,4,13,18.0,47,5,4,2,85,1,1,0,1,1,0,1,0,7.7,8.7,0.0,8.9,8.7,0.0,2024-02-25,1
CF00663,Physician,Primary Care,Professional,1,16,17.7,47,3,1,0,12,1,0,0,1,1,0,0,0,9.1,0.0,0.0,6.6,0.0,0.0,2023-01-01,1
CF00664,Nurse Practitioner,Pediatrics,Professional,16,13,16.0,57,5,4,0,30,1,0,1,0,1,1,0,1,8.8,0.0,2.3,0.0,0.0,7.8,2023-07-30,1
CF00665,Physician,Oncology,Starter,20,10,11.3,13,4,11,1,41,1,0,0,1,0,0,1,1,9.6,0.0,0.0,8.4,5.5,4.6,2023-05-01,0
CF00666,Care Coordinator,Primary Care,Starter,17,13,4.1,62,6,5,0,47,1,1,0,1,0,1,1,1,5.8,3.7,0.0,9.1,4.7,6.2,2023-12-27,1
CF00667,Registered Nurse,Pediatrics,Professional,12,15,20.8,63,6,2,1,22,1,1,1,1,1,0,1,0,6.1,7.6,8.5,7.2,4.1,0.0,2023-06-30,1
CF00668,Physician,Emergency,Enterprise,2,25,21.4,50,5,1,1,37,1,1,1,0,0,0,1,1,8.3,9.0,8.4,0.0,4.7,6.6,2024-05-25,1
CF00669,Nurse Practitioner,Oncology,Professional,11,13,10.6,31,4,5,0,47,0,1,1,0,0,1,0,1,0.0,3.6,4.7,0.0,0.0,7.5,2023-08-29,1
CF00670,Nurse Practitioner,Cardiology,Professional,5,9,18.8,122,6,1,2,62,1,1,1,1,1,0,0,1,6.5,7.6,5.9,6.3,0.0,3.5,2023-10-28,0
CF00671,Physician,Emergency,Professional,1,14,18.2,62,5,2,1,52,1,1,1,1,0,1,0,0,7.6,4.0,3.9,8.0,0.0,0.0,2023-05-31,1
CF00672,Physician,Pediatrics,Professional,1,22,16.3,64,6,1,1,74,1,1,1,1,1,1,0,0,2.5,5.3,9.1,3.9,0.0,0.0,2023-11-27,1
CF00673,Registered Nurse,Cardiology,Professional,11,12,4.8,81,4,3,0,65,1,0,1,1,1,0,0,0,3.5,0.0,4.3,9.7,0.0,0.0,2023-01-31,1
CF00674,Nurse Practitioner,Primary Care,Starter,9,12,6.6,55,5,4,0,53,1,1,1,1,1,0,0,0,8.2,9.1,2.9,6.5,0.0,0.0,2023-09-28,1
CF00675,Registered Nurse,Primary Care,Enterprise,5,16,14.2,59,7,1,0,52,1,1,1,1,1,1,0,1,5.9,8.1,5.2,10.0,0.0,1.6,2023-01-01,1
CF00676,Physician,Emergency,Starter,12,13,23.5,49,3,2,1,16,0,0,0,1,0,0,1,1,0.0,0.0,0.0,1.2,2.6,5.5,2023-05-31,1
CF00677,Nurse Practitioner,Emergency,Enterprise,19,19,12.7,36,4,6,1,100,0,0,1,1,0,0,1,1,0.0,0.0,2.6,4.6,5.2,5.9,2024-04-25,1
CF00678,Registered Nurse,Cardiology,Professional,16,10,13.8,59,6,3,0,28,1,1,1,0,1,0,1,1,4.8,6.2,8.4,0.0,9.0,6.0,2023-05-01,1
CF00679,Registered Nurse,Oncology,Professional,3,13,9.2,13,3,4,0,38,1,0,0,0,1,0,0,1,8.9,0.0,0.0,0.0,0.0,1.4,2023-05-01,0
CF00680,Physician,Primary Care,Enterprise,20,22,14.9,63,5,2,1,65,1,1,1,0,1,0,1,0,7.0,7.3,5.3,0.0,0.7,0.0,2023-01-31,0
CF00681,Nurse Practitioner,Cardiology,Enterprise,11,23,19.9,66,6,7,0,37,1,1,1,1,0,0,1,1,8.6,7.3,7.2,5.3,8.5,10.0,2023-06-30,1
CF00682,Nurse Practitioner,Pediatrics,Enterprise,13,22,5.4,23,5,2,3,67,1,1,1,1,1,0,0,0,6.0,7.9,2.9,7.3,0.0,0.0,2023-01-31,1
CF00683,Care Coordinator,Cardiology,Professional,1,19,1.0,84,5,4,1,37,1,1,0,1,0,1,0,1,5.4,10.0,0.0,7.1,0.0,1.7,2023-05-31,1
CF00684,Physician,Pediatrics,Starter,5,10,17.8,11,4,1,0,44,1,1,0,0,1,0,1,0,6.3,9.5,0.0,0.0,2.0,0.0,2023-07-30,1
CF00685,Physician,Emergency,Professional,4,13,16.1,66,6,6,1,91,1,1,1,1,0,0,1,1,5.4,10.0,4.3,6.5,1.9,5.3,2023-12-27,1
CF00686,Registered Nurse,Primary Care,Enterprise,7,22,14.2,44,4,3,1,60,1,1,0,1,1,0,0,0,7.2,7.9,0.0,3.9,0.0,0.0,2023-05-31,1
CF00687,Nurse Practitioner,Cardiology,Professional,17,9,21.6,51,3,6,1,52,1,1,0,0,0,0,1,0,4.8,4.6,0.0,0.0,9.2,0.0,2023-05-01,0
CF00688,Nurse Practitioner,Cardiology,Starter,11,11,19.7,21,4,2,0,67,1,1,1,1,0,0,0,0,7.9,3.3,7.2,4.9,0.0,0.0,2023-03-02,1
CF00689,Registered Nurse,Oncology,Starter,36,2,1.3,86,6,2,1,51,1,1,1,1,0,1,1,0,9.0,6.5,7.5,4.6,5.9,0.0,2023-12-27,0
CF00690,Physician,Pediatrics,Professional,36,12,14.8,66,4,1,0,64,1,1,1,0,1,0,0,0,8.5,4.1,8.9,0.0,0.0,0.0,2023-08-29,1
CF00691,Physician,Cardiology,Professional,11,11,22.5,82,5,2,0,21,1,1,0,1,0,1,1,0,4.2,1.8,0.0,7.4,4.0,0.0,2024-05-25,1
CF00692,Nurse Practitioner,Primary Care,Enterprise,8,11,13.8,71,4,14,1,43,1,1,1,0,0,0,1,0,10.0,6.2,8.2,0.0,5.0,0.0,2024-04-25,0
CF00693,Physician,Emergency,Starter,12,14,12.0,49,4,1,0,65,1,1,1,0,1,0,0,0,2.7,10.0,8.0,0.0,0.0,0.0,2024-01-26,1
CF00694,Physician,Emergency,Professional,36,11,21.6,48,5,4,1,41,1,1,0,1,1,1,0,0,7.9,6.6,0.0,1.3,0.0,0.0,2023-05-01,1
CF00695,Nurse Practitioner,Cardiology,Professional,4,13,14.2,40,4,4,1,42,1,1,0,1,1,0,0,0,7.6,6.9,0.0,6.3,0.0,0.0,2024-02-25,1
CF00696,Registered Nurse,Emergency,Starter,3,10,6.7,47,4,10,3,85,1,1,0,1,0,1,0,0,8.9,6.0,0.0,6.6,0.0,0.0,2023-03-02,1
CF00697,Nurse Practitioner,Oncology,Starter,6,8,9.7,38,4,11,1,35,1,0,1,1,1,0,0,0,5.4,0.0,4.1,7.7,0.0,0.0,2024-05-25,0
CF00698,Care Coordinator,Pediatrics,Professional,32,21,7.9,42,3,1,0,76,1,0,0,0,0,1,0,1,6.1,0.0,0.0,0.0,0.0,6.7,2023-05-31,1
CF00699,Physician,Pediatrics,Professional,15,12,19.2,17,6,2,3,55,1,1,1,0,1,1,1,0,10.0,7.2,1.9,0.0,2.4,0.0,2023-11-27,1
CF00700,Nurse Practitioner,Cardiology,Enterprise,18,18,7.5,49,7,1,1,58,1,1,1,1,1,1,0,1,10.0,8.9,4.0,4.9,0.0,5.7,2023-05-01,1
CF00701,Care Coordinator,Emergency,Starter,2,5,19.8,47,3,2,0,49,1,1,1,0,0,0,0,0,4.5,6.8,7.4,0.0,0.0,0.0,2023-11-27,0
CF00702,Nurse Practitioner,Oncology,Enterprise,12,15,8.0,45,6,3,0,54,1,1,1,1,1,1,0,0,6.9,7.7,10.0,8.2,0.0,0.0,2023-09-28,1
CF00703,Registered Nurse,Emergency,Starter,1,10,14.1,42,3,1,0,18,1,0,0,0,0,1,0,1,5.1,0.0,0.0,0.0,0.0,8.4,2023-08-29,0
CF00704,Nurse Practitioner,Cardiology,Professional,23,13,7.1,42,6,2,4,72,1,1,0,1,1,1,0,1,0.9,8.4,0.0,7.0,0.0,0.6,2024-01-26,1
CF00705,Physician,Cardiology,Professional,1,11,13.9,24,4,10,1,49,0,0,1,0,1,1,1,0,0.0,0.0,9.3,0.0,5.5,0.0,2023-01-31,0
CF00706,Nurse Practitioner,Primary Care,Starter,24,12,20.0,16,4,1,0,74,0,1,1,1,1,0,0,0,0.0,1.3,6.6,10.0,0.0,0.0,2023-03-02,1
CF00707,Nurse Practitioner,Pediatrics,Enterprise,1,25,24.6,40,7,4,1,64,1,1,1,1,1,0,1,1,7.8,5.8,5.4,4.3,9.1,6.6,2024-04-25,1
CF00708,Physician,Oncology,Enterprise,1,17,25.7,49,5,8,0,50,1,1,1,1,0,0,1,0,8.3,6.9,10.0,10.0,5.2,0.0,2024-05-25,1
CF00709,Care Coordinator,Cardiology,Enterprise,12,17,17.3,50,7,3,0,7,1,1,0,1,1,1,1,1,4.4,8.5,0.0,7.9,8.1,4.3,2023-01-01,1
CF00710,Registered Nurse,Oncology,Starter,1,9,14.5,58,6,8,1,39,1,1,1,1,1,0,1,0,9.3,4.3,8.0,6.9,2.1,0.0,2023-09-28,1
CF00711,Physician,Pediatrics,Professional,15,27,17.2,23,4,6,0,67,1,0,1,1,0,0,1,0,5.7,0.0,7.7,6.9,3.6,0.0,2023-06-30,1
CF00712,Nurse Practitioner,Pediatrics,Professional,1,22,19.5,3,6,1,1,43,1,0,1,1,1,1,1,0,3.7,0.0,8.8,4.0,6.3,0.0,2023-10-28,1
CF00713,Care Coordinator,Pediatrics,Enterprise,20,20,15.4,69,4,2,1,61,0,1,0,1,1,0,1,0,0.0,8.7,0.0,6.9,4.7,0.0,2024-03-26,0
CF00714,Nurse Practitioner,Cardiology,Starter,8,15,20.4,26,5,3,0,-2,1,1,1,0,1,1,0,0,7.4,5.0,5.0,0.0,0.0,0.0,2023-11-27,0
CF00715,Physician,Emergency,Starter,11,8,15.8,33,3,2,0,53,1,0,0,1,0,0,1,0,5.7,0.0,0.0,5.5,4.4,0.0,2023-09-28,0
CF00716,Nurse Practitioner,Oncology,Enterprise,1,17,24.7,107,8,9,0,53,1,1,1,1,1,1,1,1,7.5,8.8,9.1,3.7,8.8,8.9,2023-09-28,1
CF00717,Nurse Practitioner,Pediatrics,Starter,1,12,16.7,65,5,1,1,11,1,0,1,1,1,1,0,0,10.0,0.0,7.0,5.0,0.0,0.0,2023-05-31,1
CF00718,Care Coordinator,Emergency,Starter,2,12,17.9,47,4,7,0,73,1,1,0,1,1,0,0,0,8.8,5.8,0.0,5.8,0.0,0.0,2023-08-29,1
CF00719,Nurse Practitioner,Oncology,Starter,5,7,9.5,54,4,3,0,53,1,0,0,1,1,0,0,1,7.1,0.0,0.0,5.9,0.0,6.7,2023-01-01,1
CF00720,Physician,Oncology,Professional,6,11,13.3,47,4,1,0,49,1,1,1,1,0,0,0,0,6.4,4.8,5.6,3.0,0.0,0.0,2023-09-28,0
CF00721,Registered Nurse,Emergency,Professional,36,17,8.1,65,7,5,1,45,1,1,1,1,1,1,1,0,10.0,5.0,6.3,7.0,3.9,0.0,2024-02-25,0
CF00722,Registered Nurse,Oncology,Professional,13,16,14.1,33,5,1,0,41,1,1,0,1,0,1,1,0,6.2,3.9,0.0,9.4,5.6,0.0,2023-04-01,1
CF00723,Physician,Primary Care,Enterprise,16,7,16.8,40,3,5,1,53,1,0,0,1,0,0,0,1,2.8,0.0,0.0,6.4,0.0,4.7,2023-01-01,0
CF00724,Physician,Primary Care,Starter,7,12,18.9,25,4,2,0,53,1,1,1,0,1,0,0,0,10.0,7.1,9.4,0.0,0.0,0.0,2024-03-26,0
CF00725,Physician,Pediatrics,Enterprise,4,24,10.3,87,5,4,2,53,1,1,0,0,1,1,1,0,6.4,6.6,0.0,0.0,9.6,0.0,2023-07-30,1
CF00726,Registered Nurse,Cardiology,Enterprise,26,14,37.2,87,4,6,0,65,1,0,0,1,0,1,0,1,2.2,0.0,0.0,5.7,0.0,4.1,2024-03-26,0
CF00727,Registered Nurse,Pediatrics,Enterprise,23,19,17.1,43,5,13,0,91,1,1,0,1,1,0,0,1,4.1,7.0,0.0,4.3,0.0,5.8,2024-03-26,1
CF00728,Physician,Primary Care,Professional,7,7,23.4,69,6,4,3,56,1,1,1,1,0,1,1,0,3.9,10.0,6.9,3.5,3.4,0.0,2023-01-31,0
CF00729,Physician,Primary Care,Starter,9,15,20.1,32,5,19,5,56,1,1,1,1,0,0,1,0,1.5,8.3,6.2,4.6,0.7,0.0,2024-05-25,0
CF00730,Physician,Primary Care,Starter,30,6,1.0,57,6,1,1,66,1,0,1,1,1,1,0,1,5.1,0.0,5.9,5.9,0.0,3.9,2023-11-27,1
CF00731,Nurse Practitioner,Cardiology,Enterprise,3,11,16.3,49,5,5,1,57,1,1,0,1,1,0,1,0,6.1,8.6,0.0,4.1,4.8,0.0,2023-06-30,1
CF00732,Registered Nurse,Pediatrics,Professional,2,13,24.7,65,6,1,0,62,1,1,1,1,1,1,0,0,10.0,2.5,10.0,5.9,0.0,0.0,2023-07-30,0
CF00733,Physician,Oncology,Professional,26,26,1.3,43,5,3,2,57,1,1,0,1,1,0,0,1,7.1,5.3,0.0,10.0,0.0,5.5,2023-01-31,1
CF00734,Physician,Primary Care,Professional,3,11,20.5,39,4,2,2,39,1,0,0,1,1,0,1,0,5.9,0.0,0.0,1.7,5.4,0.0,2023-01-31,1
CF00735,Nurse Practitioner,Emergency,Professional,2,8,10.3,45,5,6,1,36,1,1,0,1,0,1,1,0,6.9,7.3,0.0,7.2,2.7,0.0,2023-01-31,0
CF00736,Nurse Practitioner,Pediatrics,Professional,3,17,13.0,48,6,8,0,100,1,0,1,1,1,1,0,1,7.8,0.0,8.8,7.0,0.0,1.4,2024-04-25,1
CF00737,Care Coordinator,Primary Care,Professional,2,15,17.2,33,7,1,0,47,1,1,1,1,1,1,0,1,9.8,4.6,10.0,7.5,0.0,4.4,2024-04-25,0
CF00738,Nurse Practitioner,Oncology,Professional,17,22,4.6,17,4,6,2,66,0,1,0,1,1,0,1,0,0.0,4.7,0.0,7.4,4.7,0.0,2024-01-26,1
CF00739,Physician,Pediatrics,Professional,6,8,17.0,80,6,8,0,40,1,1,0,1,1,1,1,0,2.4,3.0,0.0,6.6,4.7,0.0,2023-01-31,1
CF00740,Nurse Practitioner,Cardiology,Starter,7,4,10.0,27,5,1,1,24,1,0,0,1,1,1,1,0,3.3,0.0,0.0,5.5,5.4,0.0,2024-02-25,0
CF00741,Registered Nurse,Cardiology,Starter,4,10,9.3,0,5,3,0,-1,1,1,0,1,0,1,0,1,7.0,3.7,0.0,5.8,0.0,5.6,2024-04-25,0
CF00742,Care Coordinator,Emergency,Enterprise,36,19,22.0,9,6,3,1,57,0,1,0,1,1,1,1,1,0.0,7.8,0.0,4.5,4.6,4.7,2023-12-27,1
CF00743,Physician,Pediatrics,Enterprise,7,19,38.9,0,6,1,1,99,1,1,1,1,1,0,0,1,6.4,7.6,5.2,5.0,0.0,5.7,2024-04-25,1
CF00744,Registered Nurse,Pediatrics,Professional,36,20,17.9,33,5,9,2,55,1,1,1,0,0,1,1,0,10.0,8.3,5.4,0.0,8.3,0.0,2023-12-27,1
CF00745,Physician,Emergency,Starter,10,4,17.2,63,5,1,3,21,1,1,0,1,1,0,1,0,5.6,10.0,0.0,6.6,9.4,0.0,2023-04-01,0
CF00746,Care Coordinator,Cardiology,Starter,14,7,13.5,2,5,1,0,58,1,1,1,1,1,0,0,0,5.6,8.3,7.6,6.8,0.0,0.0,2023-10-28,0
CF00747,Physician,Oncology,Enterprise,2,17,13.5,49,4,7,0,68,0,1,1,1,1,0,0,0,0.0,2.5,8.6,5.0,0.0,0.0,2024-02-25,0
CF00748,Registered Nurse,Primary Care,Enterprise,1,21,19.4,17,4,2,1,61,1,0,0,1,0,1,0,1,10.0,0.0,0.0,3.8,0.0,2.9,2023-10-28,1
CF00749,Physician,Cardiology,Starter,5,14,22.9,58,6,2,1,12,1,1,0,1,1,1,1,0,5.8,9.8,0.0,10.0,6.0,0.0,2023-08-29,1
CF00750,Nurse Practitioner,Pediatrics,Professional,25,12,17.0,53,5,1,2,47,1,1,0,0,1,1,1,0,7.5,6.9,0.0,0.0,2.9,0.0,2024-01-26,0
CF00751,Care Coordinator,Primary Care,Starter,6,6,19.2,42,5,4,0,68,1,1,1,1,1,0,0,0,7.9,7.0,6.7,8.6,0.0,0.0,2023-11-27,0
CF00752,Nurse Practitioner,Primary Care,Starter,16,16,12.5,63,6,1,1,41,1,1,1,1,1,1,0,0,9.3,6.6,1.9,7.0,0.0,0.0,2023-04-01,0
CF00753,Physician,Primary Care,Professional,2,19,30.9,79,5,1,0,88,1,0,1,1,1,0,1,0,7.5,0.0,5.5,8.5,5.0,0.0,2023-04-01,1
CF00754,Physician,Primary Care,Starter,1,25,3.9,56,5,7,0,51,1,1,1,1,1,0,0,0,9.3,7.1,6.7,9.0,0.0,0.0,2023-07-30,1
CF00755,Physician,Emergency,Enterprise,4,16,21.3,43,4,2,1,52,1,0,0,0,1,0,1,1,10.0,0.0,0.0,0.0,4.9,5.0,2024-02-25,1
CF00756,Physician,Cardiology,Enterprise,15,25,21.1,28,6,3,1,60,1,1,0,1,1,0,1,1,9.6,4.5,0.0,6.7,2.8,2.3,2024-03-26,1
CF00757,Physician,Emergency,Starter,4,5,15.4,14,6,2,0,74,1,1,1,0,1,1,0,1,6.1,7.0,2.4,0.0,0.0,3.8,2023-06-30,1
CF00758,Physician,Oncology,Professional,11,12,9.1,9,7,5,0,13,1,1,1,1,1,1,0,1,7.0,10.0,4.2,8.8,0.0,5.8,2023-07-30,1
CF00759,Nurse Practitioner,Pediatrics,Starter,2,8,7.0,72,5,9,0,28,1,1,1,1,1,0,0,0,7.7,5.6,0.6,2.6,0.0,0.0,2023-12-27,1
CF00760,Nurse Practitioner,Cardiology,Starter,23,9,12.4,31,4,3,1,16,1,1,1,1,0,0,0,0,6.4,3.0,3.1,6.5,0.0,0.0,2024-03-26,0
CF00761,Nurse Practitioner,Cardiology,Starter,14,7,14.4,38,4,2,0,46,1,0,0,1,1,1,0,0,4.3,0.0,0.0,7.4,0.0,0.0,2024-05-25,1
CF00762,Physician,Primary Care,Professional,20,12,8.5,49,2,1,1,65,1,0,0,0,0,0,1,0,5.0,0.0,0.0,0.0,6.4,0.0,2023-05-31,1
CF00763,Physician,Pediatrics,Enterprise,2,17,11.4,97,4,8,1,60,0,0,0,1,1,1,0,1,0.0,0.0,0.0,5.4,0.0,5.0,2023-05-31,0
